snapshot_ts,snapshot_dt,city,date,condition_id,bucket_kind,bucket_lo_c,bucket_hi_c,obs_max_c,obs_max_age_h,current_temp_c,ttr_h,bucket_rel,signed_dist_c,abs_dist_c,yes_price,no_price,yes_price_age_s,no_price_age_s,n_ticks_1h,n_ticks_total,group_size,rank_by_abs_dist,rank_by_yes_price,rank_by_no_price,label,entered_side,entered_price,entered_usdc,entered_pnl,entry_type
1775757865,2026-04-09T18:04:25.000Z,Buenos Aires,2026-04-09,0x1f70699d2ce8aa0cb39123c3706483318177f9f0ef0f78dc2a8af8a409b67be9,exact,22,22,21.2,23.07,20.5,8.93,below_obs,0.8,0.8,0.35,0.65,2,2,51,508,11,2,10,2,0,,,,,
1775757865,2026-04-09T18:04:25.000Z,Buenos Aires,2026-04-09,0x2acefccb0a5e1a4a8a7d9e4507c2b8ed3dde9924d5dea57568c0fa53a1cf9944,exact,16,16,21.2,23.07,20.5,8.93,above_obs,-5.2,5.2,0.001,0.999,20414,115964,0,153,11,10,1,5,0,,,,,
1775757865,2026-04-09T18:04:25.000Z,Buenos Aires,2026-04-09,0x30160e3172e2fa0acfe2a7b5dc7c9411887f7976f6271d36d3be85ecbb221700,exact,19,19,21.2,23.07,20.5,8.93,above_obs,-2.2,2.2,0.001,0.999,3732,450,1,504,11,5,2,6,0,,,,,
1775757865,2026-04-09T18:04:25.000Z,Buenos Aires,2026-04-09,0x61b52403cfb4bb00c251703ab5743becb174f7ea0d04d246f9811bb19473e7eb,exact,23,23,21.2,23.07,20.5,8.93,below_obs,1.8,1.8,0.003,0.9953135435992578,2,2,36,506,11,4,8,3,0,,,,,
1775757865,2026-04-09T18:04:25.000Z,Buenos Aires,2026-04-09,0x763c1f171c0083024d2b32bb6c1df34b96394ff35033ba4304e44142d0bda6bf,or_below,,15,21.2,23.07,20.5,8.93,above_obs,-6.2,6.2,0.004,0.999,20414,20750,0,169,11,11,9,7,0,,,,,
1775757865,2026-04-09T18:04:25.000Z,Buenos Aires,2026-04-09,0xc7bc88e13d0d1308a04869e2c52a3ef6e96f354cbd53b0cae07e42ecbb877696,exact,24,24,21.2,23.07,20.5,8.93,below_obs,2.8,2.8,0.001,0.999,2,2,30,346,11,6,3,8,0,,,,,
1775757865,2026-04-09T18:04:25.000Z,Buenos Aires,2026-04-09,0xce4610f1009228fd8c6c4ccec976a897d7b611c94c85a91dbaae7bcc9e099de4,exact,25,25,21.2,23.07,20.5,8.93,below_obs,3.8,3.8,0.001,0.999,2,2,30,387,11,8,4,9,0,,,,,
1775757865,2026-04-09T18:04:25.000Z,Buenos Aires,2026-04-09,0xce76e0f4bc97c60d38e420fb2d927dab19551329e26cb66d164f0c975aac573c,exact,20,20,21.2,23.07,20.5,8.93,above_obs,-1.2,1.2,0.001,0.999,3066,558,10,541,11,3,5,10,0,,,,,
1775757865,2026-04-09T18:04:25.000Z,Buenos Aires,2026-04-09,0xdb33f956d46a8c86cd88367796fbe1f6655429c5892e283d0ac39ff2a06a7d54,exact,21,21,21.2,23.07,20.5,8.93,above_obs,-0.2,0.2,0.6434999929149994,0.38,4,104,74,137,11,1,11,1,1,YES,0.66,0.68041116,0.31958684000000004,closed
1775757865,2026-04-09T18:04:25.000Z,Buenos Aires,2026-04-09,0xdbd925d8581928765602cba8bdc0afdcb81a79bb8ae3999576762ac2bb0d85cc,exact,18,18,21.2,23.07,20.5,8.93,above_obs,-3.2,3.2,0.001,0.999,3732,1426,1,339,11,7,6,11,0,,,,,
1775757869,2026-04-09T18:04:29.000Z,Buenos Aires,2026-04-09,0x1001b16fef981034ee2eb009980f79d1a74138ae1812dbd7924d82f0c2a1ea09,exact,17,17,21.2,23.07,20.5,8.93,above_obs,-4.2,4.2,0.002,0.998,15538,35950,0,233,11,9,7,4,0,,,,,
1775757869,2026-04-09T18:04:29.000Z,Buenos Aires,2026-04-09,0x1f70699d2ce8aa0cb39123c3706483318177f9f0ef0f78dc2a8af8a409b67be9,exact,22,22,21.2,23.07,20.5,8.93,below_obs,0.8,0.8,0.35,0.6502292177354019,6,2,51,509,11,2,10,2,0,,,,,
1775757869,2026-04-09T18:04:29.000Z,Buenos Aires,2026-04-09,0x2acefccb0a5e1a4a8a7d9e4507c2b8ed3dde9924d5dea57568c0fa53a1cf9944,exact,16,16,21.2,23.07,20.5,8.93,above_obs,-5.2,5.2,0.001,0.999,20418,115968,0,153,11,10,1,5,0,,,,,
1775757869,2026-04-09T18:04:29.000Z,Buenos Aires,2026-04-09,0x30160e3172e2fa0acfe2a7b5dc7c9411887f7976f6271d36d3be85ecbb221700,exact,19,19,21.2,23.07,20.5,8.93,above_obs,-2.2,2.2,0.001,0.999,3736,454,1,504,11,5,2,6,0,,,,,
1775757869,2026-04-09T18:04:29.000Z,Buenos Aires,2026-04-09,0x61b52403cfb4bb00c251703ab5743becb174f7ea0d04d246f9811bb19473e7eb,exact,23,23,21.2,23.07,20.5,8.93,below_obs,1.8,1.8,0.003,0.9953135435992578,6,6,36,506,11,4,8,3,0,,,,,
1775757869,2026-04-09T18:04:29.000Z,Buenos Aires,2026-04-09,0x763c1f171c0083024d2b32bb6c1df34b96394ff35033ba4304e44142d0bda6bf,or_below,,15,21.2,23.07,20.5,8.93,above_obs,-6.2,6.2,0.004,0.999,20418,20754,0,169,11,11,9,7,0,,,,,
1775757869,2026-04-09T18:04:29.000Z,Buenos Aires,2026-04-09,0xc7bc88e13d0d1308a04869e2c52a3ef6e96f354cbd53b0cae07e42ecbb877696,exact,24,24,21.2,23.07,20.5,8.93,below_obs,2.8,2.8,0.001,0.999,6,6,30,346,11,6,3,8,0,,,,,
1775757869,2026-04-09T18:04:29.000Z,Buenos Aires,2026-04-09,0xce4610f1009228fd8c6c4ccec976a897d7b611c94c85a91dbaae7bcc9e099de4,exact,25,25,21.2,23.07,20.5,8.93,below_obs,3.8,3.8,0.001,0.999,6,6,30,387,11,8,4,9,0,,,,,
1775757869,2026-04-09T18:04:29.000Z,Buenos Aires,2026-04-09,0xce76e0f4bc97c60d38e420fb2d927dab19551329e26cb66d164f0c975aac573c,exact,20,20,21.2,23.07,20.5,8.93,above_obs,-1.2,1.2,0.001,0.999,3070,562,10,541,11,3,5,10,0,,,,,
1775757869,2026-04-09T18:04:29.000Z,Buenos Aires,2026-04-09,0xdb33f956d46a8c86cd88367796fbe1f6655429c5892e283d0ac39ff2a06a7d54,exact,21,21,21.2,23.07,20.5,8.93,above_obs,-0.2,0.2,0.66,0.38,4,108,75,138,11,1,11,1,1,YES,0.66,0.003541559999999109,,open
1775757869,2026-04-09T18:04:29.000Z,Buenos Aires,2026-04-09,0xdbd925d8581928765602cba8bdc0afdcb81a79bb8ae3999576762ac2bb0d85cc,exact,18,18,21.2,23.07,20.5,8.93,above_obs,-3.2,3.2,0.001,0.999,3736,1430,1,339,11,7,6,11,0,,,,,
1775833269,2026-04-10T15:01:09.000Z,Sao Paulo,2026-04-10,0x052d2a4e6597b3c8842714afbaaa184567bd81f92e441af27ab307faeadfc9bb,exact,26,26,25.2,23.02,21,11.98,below_obs,0.8,0.8,0.002,0.998,2262,250,3,242,11,2,2,6,0,,,,,
1775833269,2026-04-10T15:01:09.000Z,Sao Paulo,2026-04-10,0x0ed19070a0adc3ea17fb767f81348080a604bbf762a9dcdc93544d9008b39d92,exact,20,20,25.2,23.02,21,11.98,above_obs,-5.2,5.2,0.001,0.999,2376,1212,13,312,11,10,1,9,0,,,,,
1775833269,2026-04-10T15:01:09.000Z,Sao Paulo,2026-04-10,0x101224a724b944a63837ad3ccd7bd368a2a049820906f4c518c6ec90cd379f8b,exact,23,23,25.2,23.02,21,11.98,above_obs,-2.2,2.2,0.15,0.85,56,128,21,403,11,5,9,3,0,,,,,
1775833269,2026-04-10T15:01:09.000Z,Sao Paulo,2026-04-10,0x35a55d1aef4d8f44e5eadd34a6cb337867596caa4c90db0271444a2d3bab35a0,exact,25,25,25.2,23.02,21,11.98,above_obs,-0.2,0.2,0.016,0.982,2262,3020,7,275,11,1,7,5,0,,,,,
1775833269,2026-04-10T15:01:09.000Z,Sao Paulo,2026-04-10,0x4eb316c7573292061a070fb718a5897a6c4f26939767f1807b83c51da5d3b3cd,exact,21,21,25.2,23.02,21,11.98,above_obs,-4.2,4.2,0.17808785529715762,0.8,208,138,41,92,11,9,10,2,1,YES,0.2,0.634,1.4582000000000002,closed
1775833269,2026-04-10T15:01:09.000Z,Sao Paulo,2026-04-10,0x793db29ba0692bfafbef6c70540e8cf39b4c6106e7f1839f18b7f8f5fabc5db7,exact,29,29,25.2,23.02,21,11.98,below_obs,3.8,3.8,0.007,0.998000007984,2262,2460,3,209,11,8,6,8,0,,,,,
1775833269,2026-04-10T15:01:09.000Z,Sao Paulo,2026-04-10,0x7971f089d81e51a41d5a5ea9e9d00075f2e3590f4250a21efebffbb7e90dad42,exact,24,24,25.2,23.02,21,11.98,above_obs,-1.2,1.2,0.050704,0.96,52,1464,12,388,11,3,8,4,0,,,,,
1775833269,2026-04-10T15:01:09.000Z,Sao Paulo,2026-04-10,0x8add7f391a894f7bcf0dc4c61cd7837491281e477574999881fb8334dcd56abd,exact,27,27,25.2,23.02,21,11.98,below_obs,1.8,1.8,0.004,0.999,2262,6472,3,235,11,4,3,10,0,,,,,
1775833269,2026-04-10T15:01:09.000Z,Sao Paulo,2026-04-10,0x9f3429b0f46901589a7b17983e81c22260b3e59b30b5c2c7f5f6eb1279f0b617,or_below,,19,25.2,23.02,21,11.98,above_obs,-6.2,6.2,0.004,0.999,45612,41828,0,145,11,11,4,11,0,,,,,
1775833269,2026-04-10T15:01:09.000Z,Sao Paulo,2026-04-10,0xa33b96da83675cb5383a055087743a4ca20e7cc69ec85ce22ea67ac8332cb096,exact,28,28,25.2,23.02,21,11.98,below_obs,2.8,2.8,0.006,0.998,2376,4724,1,205,11,6,5,7,0,,,,,
1775833269,2026-04-10T15:01:09.000Z,Sao Paulo,2026-04-10,0xe9b95660160e33a7c2aa2879e6c0dd5f541b52781b1cd155fa020438f1f7bbd8,exact,22,22,25.2,23.02,21,11.98,above_obs,-3.2,3.2,0.5520287054926856,0.4524812030075188,20,12,23,339,11,7,11,1,0,,,,,
1775847843,2026-04-10T19:04:03.000Z,Buenos Aires,2026-04-10,0x32bc327bd1a313ecdd121358ebef936dc5d41c7618fa83f32b2f965348810b31,exact,18,18,22.2,1.07,22.1,7.93,above_obs,-4.2,4.2,0.002,0.996,20860,26976,0,186,11,17,11,5,0,,,,,
1775847843,2026-04-10T19:04:03.000Z,Buenos Aires,2026-04-10,0x5541cbc2ef438491e0635a1eac158ab82b44b0e44ccf0894c3fa610bdd731d8c,exact,20,20,22.2,1.07,22.1,7.93,above_obs,-2.2,2.2,0.009,0.999,14648,5182,0,400,11,9,17,11,0,,,,,
1775847843,2026-04-10T19:04:03.000Z,Buenos Aires,2026-04-10,0x7f19386f52c5ceb6eeb55967f25cb6109673bfe16c8b579900f87721a6899af6,exact,24,24,22.2,1.07,22.1,7.93,below_obs,1.8,1.8,0.11423122593645425,0.92,70,94,52,134,11,7,19,3,1,YES,0.23179043831589868,3.621725598685917,11.378274401314084,closed
1775847843,2026-04-10T19:04:03.000Z,Buenos Aires,2026-04-10,0x88fd45522e7ac77d881dd007604281e3550f781849055b3023a8e12462b1b5bf,or_below,,16,22.2,1.07,22.1,7.93,above_obs,-6.2,6.2,0.001,0.999,28010,19868,0,191,11,21,1,12,0,,,,,
1775847843,2026-04-10T19:04:03.000Z,Buenos Aires,2026-04-10,0x8c1a2b777adb22b0a685e9c4d8cb6b8cdd3ad554faf3863d6268f63061a41689,exact,21,21,22.2,1.07,22.1,7.93,above_obs,-1.2,1.2,0.001,0.999,4434,186,1,590,11,5,2,13,0,,,,,
1775847843,2026-04-10T19:04:03.000Z,Buenos Aires,2026-04-10,0x9741f721cb34f481b0b175339f348b1bd5e01f3eba58bffdaa95789fc62238f9,exact,19,19,22.2,1.07,22.1,7.93,above_obs,-3.2,3.2,0.001,0.999,20054,16788,0,286,11,13,3,14,0,,,,,
1775847843,2026-04-10T19:04:03.000Z,Buenos Aires,2026-04-10,0xa46caf54b4af24d92a1748de6dd33d614a6cfe8cd2f68538e50b6aceb7b548de,exact,17,17,22.2,1.07,22.1,7.93,above_obs,-5.2,5.2,0.001,0.999,25050,26302,0,155,11,19,4,15,0,,,,,
1775847843,2026-04-10T19:04:03.000Z,Buenos Aires,2026-04-10,0xaa6b3d22ab159b391a95705b220a0ddf4a6d9764dbdf3023f8c9b0afc332ded7,exact,22,22,22.2,1.07,22.1,7.93,above_obs,-0.2,0.2,0.001,0.999,6710,190,3,610,11,1,5,16,0,,,,,
1775847843,2026-04-10T19:04:03.000Z,Buenos Aires,2026-04-10,0xbd7d39316905db49243c1aac6d80b91bd7df6d47a6650220ea1b0256a141a7fd,exact,25,25,22.2,1.07,22.1,7.93,below_obs,2.8,2.8,0.002,0.998,292,292,55,535,11,11,12,9,0,,,,,
1775847843,2026-04-10T19:04:03.000Z,Buenos Aires,2026-04-10,0xbe94913f1c79bddfed510992f2be73826c95ea164a1e2269fdc14d12110789be,exact,26,26,22.2,1.07,22.1,7.93,below_obs,3.8,3.8,0.003,0.996,480,292,37,470,11,15,15,6,0,,,,,
1775847843,2026-04-10T19:04:03.000Z,Buenos Aires,2026-04-10,0xefbfbcb286d351ff8b85e7d4be524c0a7daae20c54bfe292c079363c794a2271,exact,23,23,22.2,1.07,22.1,7.93,below_obs,0.8,0.8,0.9310406169499215,0.0938781163434903,178,136,88,567,11,3,21,1,0,,,,,
1775847843,2026-04-10T19:04:03.000Z,Buenos Aires,2026-04-10,0x32bc327bd1a313ecdd121358ebef936dc5d41c7618fa83f32b2f965348810b31,exact,18,18,22.2,1.07,22.1,7.93,above_obs,-4.2,4.2,0.002,0.996,20860,26976,0,186,11,18,13,7,0,,,,,
1775847843,2026-04-10T19:04:03.000Z,Buenos Aires,2026-04-10,0x5541cbc2ef438491e0635a1eac158ab82b44b0e44ccf0894c3fa610bdd731d8c,exact,20,20,22.2,1.07,22.1,7.93,above_obs,-2.2,2.2,0.009,0.999,14648,5182,0,400,11,10,18,17,0,,,,,
1775847843,2026-04-10T19:04:03.000Z,Buenos Aires,2026-04-10,0x7f19386f52c5ceb6eeb55967f25cb6109673bfe16c8b579900f87721a6899af6,exact,24,24,22.2,1.07,22.1,7.93,below_obs,1.8,1.8,0.11423122593645425,0.92,70,94,52,134,11,8,20,4,0,,,,,
1775847843,2026-04-10T19:04:03.000Z,Buenos Aires,2026-04-10,0x88fd45522e7ac77d881dd007604281e3550f781849055b3023a8e12462b1b5bf,or_below,,16,22.2,1.07,22.1,7.93,above_obs,-6.2,6.2,0.001,0.999,28010,19868,0,191,11,22,6,18,0,,,,,
1775847843,2026-04-10T19:04:03.000Z,Buenos Aires,2026-04-10,0x8c1a2b777adb22b0a685e9c4d8cb6b8cdd3ad554faf3863d6268f63061a41689,exact,21,21,22.2,1.07,22.1,7.93,above_obs,-1.2,1.2,0.001,0.999,4434,186,1,590,11,6,7,19,0,,,,,
1775847843,2026-04-10T19:04:03.000Z,Buenos Aires,2026-04-10,0x9741f721cb34f481b0b175339f348b1bd5e01f3eba58bffdaa95789fc62238f9,exact,19,19,22.2,1.07,22.1,7.93,above_obs,-3.2,3.2,0.001,0.999,20054,16788,0,286,11,14,8,20,0,,,,,
1775847843,2026-04-10T19:04:03.000Z,Buenos Aires,2026-04-10,0xa46caf54b4af24d92a1748de6dd33d614a6cfe8cd2f68538e50b6aceb7b548de,exact,17,17,22.2,1.07,22.1,7.93,above_obs,-5.2,5.2,0.001,0.999,25050,26302,0,155,11,20,9,21,0,,,,,
1775847843,2026-04-10T19:04:03.000Z,Buenos Aires,2026-04-10,0xaa6b3d22ab159b391a95705b220a0ddf4a6d9764dbdf3023f8c9b0afc332ded7,exact,22,22,22.2,1.07,22.1,7.93,above_obs,-0.2,0.2,0.001,0.999,6710,190,3,610,11,2,10,22,0,,,,,
1775847843,2026-04-10T19:04:03.000Z,Buenos Aires,2026-04-10,0xbd7d39316905db49243c1aac6d80b91bd7df6d47a6650220ea1b0256a141a7fd,exact,25,25,22.2,1.07,22.1,7.93,below_obs,2.8,2.8,0.002,0.998,292,292,55,535,11,12,14,10,0,,,,,
1775847843,2026-04-10T19:04:03.000Z,Buenos Aires,2026-04-10,0xbe94913f1c79bddfed510992f2be73826c95ea164a1e2269fdc14d12110789be,exact,26,26,22.2,1.07,22.1,7.93,below_obs,3.8,3.8,0.003,0.996,480,292,37,470,11,16,16,8,0,,,,,
1775847843,2026-04-10T19:04:03.000Z,Buenos Aires,2026-04-10,0xefbfbcb286d351ff8b85e7d4be524c0a7daae20c54bfe292c079363c794a2271,exact,23,23,22.2,1.07,22.1,7.93,below_obs,0.8,0.8,0.9310406169499215,0.0938781163434903,178,136,88,567,11,4,22,2,1,NO,0.8769834570478083,1075.6682249134103,,open
1775860353,2026-04-10T22:32:33.000Z,Wellington,2026-04-11,0x1f02545525b7ab26caf5756e770bba37452a3ffa914b7b9f96a47e5db5ffee45,exact,15,15,16.8,0.54,16.8,13.46,above_obs,-1.8,1.8,0.001,0.999,5608,4912,0,146,11,4,1,8,0,,,,,
1775860353,2026-04-10T22:32:33.000Z,Wellington,2026-04-11,0x528a3633a69c38357180b856c31d92d865400fce64610c0cbe734bcec1d1c7d0,exact,21,21,16.8,0.54,16.8,13.46,below_obs,4.2,4.2,0.3299999495710398,0.68,274,1514,15,309,11,9,10,1,0,,,,,
1775860353,2026-04-10T22:32:33.000Z,Wellington,2026-04-11,0x741a61ef1c732ca847a40f46bc2f6d47df58f2844b55937d80717563a7d0eed5,exact,18,18,16.8,0.54,16.8,13.46,below_obs,1.2,1.2,0.044,0.956,70,34,20,28,11,3,7,5,0,,,,,
1775860353,2026-04-10T22:32:33.000Z,Wellington,2026-04-11,0x8cbfc0561e91478acbd9f02bb94120fdf36d9d7071027be2836b43e29eab7941,exact,14,14,16.8,0.54,16.8,13.46,above_obs,-2.8,2.8,0.003,0.999,9844,8994,0,365,11,6,5,9,0,,,,,
1775860353,2026-04-10T22:32:33.000Z,Wellington,2026-04-11,0xa575ce77ba4acb8c04b6d461b3f3340baac13a4bf83992f17cc7ce2dae29ae44,exact,17,17,16.8,0.54,16.8,13.46,below_obs,0.2,0.2,0.002,0.998,1002,2406,3,21,11,1,3,7,1,YES,0.005523493887906511,1.4368816999999998,0.32395830000000014,closed
1775860353,2026-04-10T22:32:33.000Z,Wellington,2026-04-11,0xb7b70d797e34a1e12ba0c788820c4db6c23e34e51b1a4f3e744046dc71523914,or_below,,13,16.8,0.54,16.8,13.46,above_obs,-3.8,3.8,0.001,0.999,77208,67298,0,115,11,8,2,10,0,,,,,
1775860353,2026-04-10T22:32:33.000Z,Wellington,2026-04-11,0xb8948821be620cae61a2406e173206fb734b977a06a819247016ca3d9e2c4953,exact,16,16,16.8,0.54,16.8,13.46,above_obs,-0.8,0.8,0.002,0.999,1002,1570,6,143,11,2,4,11,0,,,,,
1775860353,2026-04-10T22:32:33.000Z,Wellington,2026-04-11,0xbef60744dd4321857605609ebf12cd39aff7b4af227f451ffb0bdd91f3a4757f,exact,23,23,16.8,0.54,16.8,13.46,below_obs,6.2,6.2,0.08,0.929,1002,312,5,289,11,11,8,4,0,,,,,
1775860353,2026-04-10T22:32:33.000Z,Wellington,2026-04-11,0xbf671446d859458c2bd404f504be43bbd33953f3ba3c21edfd2cf88c253b3ded,exact,20,20,16.8,0.54,16.8,13.46,below_obs,3.2,3.2,0.12,0.86,686,494,12,377,11,7,9,3,0,,,,,
1775860353,2026-04-10T22:32:33.000Z,Wellington,2026-04-11,0xc6c7872f9f4d7f3a90979be727d6c9949301e975db5b8bf772927dd5353d9cfc,exact,22,22,16.8,0.54,16.8,13.46,below_obs,5.2,5.2,0.3946173254835997,0.6851654890875505,556,560,13,293,11,10,11,2,0,,,,,
1775860353,2026-04-10T22:32:33.000Z,Wellington,2026-04-11,0xd2c662d490be9fee01c9800fb77238bcc64a50dbf6b1b8b8bb6f6f4e39a98767,exact,19,19,16.8,0.54,16.8,13.46,below_obs,2.2,2.2,0.03,0.973,384,2404,6,25,11,5,6,6,0,,,,,
1775860155,2026-04-10T22:29:15.000Z,Wellington,2026-04-11,0x1f02545525b7ab26caf5756e770bba37452a3ffa914b7b9f96a47e5db5ffee45,exact,15,15,16.8,0.49,16.8,13.51,above_obs,-1.8,1.8,0.001,0.999,5410,4714,0,146,11,4,1,8,0,,,,,
1775860155,2026-04-10T22:29:15.000Z,Wellington,2026-04-11,0x528a3633a69c38357180b856c31d92d865400fce64610c0cbe734bcec1d1c7d0,exact,21,21,16.8,0.49,16.8,13.51,below_obs,4.2,4.2,0.3299999495710398,0.68,76,1316,15,309,11,9,10,1,0,,,,,
1775860155,2026-04-10T22:29:15.000Z,Wellington,2026-04-11,0x741a61ef1c732ca847a40f46bc2f6d47df58f2844b55937d80717563a7d0eed5,exact,18,18,16.8,0.49,16.8,13.51,below_obs,1.2,1.2,0.008,0.998,804,2208,3,11,11,3,6,6,1,YES,0.016373518122351816,8.411567464995796,-4.358387464995797,closed
1775860155,2026-04-10T22:29:15.000Z,Wellington,2026-04-11,0x8cbfc0561e91478acbd9f02bb94120fdf36d9d7071027be2836b43e29eab7941,exact,14,14,16.8,0.49,16.8,13.51,above_obs,-2.8,2.8,0.003,0.999,9646,8796,0,365,11,6,5,9,0,,,,,
1775860155,2026-04-10T22:29:15.000Z,Wellington,2026-04-11,0xa575ce77ba4acb8c04b6d461b3f3340baac13a4bf83992f17cc7ce2dae29ae44,exact,17,17,16.8,0.49,16.8,13.51,below_obs,0.2,0.2,0.002,0.998,804,2208,3,21,11,1,3,7,0,,,,,
1775860155,2026-04-10T22:29:15.000Z,Wellington,2026-04-11,0xb7b70d797e34a1e12ba0c788820c4db6c23e34e51b1a4f3e744046dc71523914,or_below,,13,16.8,0.49,16.8,13.51,above_obs,-3.8,3.8,0.001,0.999,77010,67100,0,115,11,8,2,10,0,,,,,
1775860155,2026-04-10T22:29:15.000Z,Wellington,2026-04-11,0xb8948821be620cae61a2406e173206fb734b977a06a819247016ca3d9e2c4953,exact,16,16,16.8,0.49,16.8,13.51,above_obs,-0.8,0.8,0.002,0.999,804,1372,6,143,11,2,4,11,0,,,,,
1775860155,2026-04-10T22:29:15.000Z,Wellington,2026-04-11,0xbef60744dd4321857605609ebf12cd39aff7b4af227f451ffb0bdd91f3a4757f,exact,23,23,16.8,0.49,16.8,13.51,below_obs,6.2,6.2,0.08,0.929,804,114,5,289,11,11,8,4,0,,,,,
1775860155,2026-04-10T22:29:15.000Z,Wellington,2026-04-11,0xbf671446d859458c2bd404f504be43bbd33953f3ba3c21edfd2cf88c253b3ded,exact,20,20,16.8,0.49,16.8,13.51,below_obs,3.2,3.2,0.12,0.86,488,296,12,377,11,7,9,3,0,,,,,
1775860155,2026-04-10T22:29:15.000Z,Wellington,2026-04-11,0xc6c7872f9f4d7f3a90979be727d6c9949301e975db5b8bf772927dd5353d9cfc,exact,22,22,16.8,0.49,16.8,13.51,below_obs,5.2,5.2,0.3946173254835997,0.6851654890875505,358,362,13,293,11,10,11,2,0,,,,,
1775860155,2026-04-10T22:29:15.000Z,Wellington,2026-04-11,0xd2c662d490be9fee01c9800fb77238bcc64a50dbf6b1b8b8bb6f6f4e39a98767,exact,19,19,16.8,0.49,16.8,13.51,below_obs,2.2,2.2,0.03,0.973,186,2206,7,25,11,5,7,5,0,,,,,
1775860977,2026-04-10T22:42:57.000Z,Wellington,2026-04-11,0x1f02545525b7ab26caf5756e770bba37452a3ffa914b7b9f96a47e5db5ffee45,exact,15,15,16.8,0.72,16.8,13.28,above_obs,-1.8,1.8,0.001,0.999,6232,5536,0,146,11,4,1,8,0,,,,,
1775860977,2026-04-10T22:42:57.000Z,Wellington,2026-04-11,0x528a3633a69c38357180b856c31d92d865400fce64610c0cbe734bcec1d1c7d0,exact,21,21,16.8,0.72,16.8,13.28,below_obs,4.2,4.2,0.3299999495710398,0.66,898,4,15,310,11,9,10,2,0,,,,,
1775860977,2026-04-10T22:42:57.000Z,Wellington,2026-04-11,0x741a61ef1c732ca847a40f46bc2f6d47df58f2844b55937d80717563a7d0eed5,exact,18,18,16.8,0.72,16.8,13.28,below_obs,1.2,1.2,0.01751275444473074,0.9829999950847149,404,470,22,31,11,3,5,6,0,,,,,
1775860977,2026-04-10T22:42:57.000Z,Wellington,2026-04-11,0x8cbfc0561e91478acbd9f02bb94120fdf36d9d7071027be2836b43e29eab7941,exact,14,14,16.8,0.72,16.8,13.28,above_obs,-2.8,2.8,0.003,0.999,10468,9618,0,365,11,6,4,9,0,,,,,
1775860977,2026-04-10T22:42:57.000Z,Wellington,2026-04-11,0xa575ce77ba4acb8c04b6d461b3f3340baac13a4bf83992f17cc7ce2dae29ae44,exact,17,17,16.8,0.72,16.8,13.28,below_obs,0.2,0.2,0.02185714316938776,0.998,596,3030,7,25,11,1,6,7,0,,,,,
1775860977,2026-04-10T22:42:57.000Z,Wellington,2026-04-11,0xb7b70d797e34a1e12ba0c788820c4db6c23e34e51b1a4f3e744046dc71523914,or_below,,13,16.8,0.72,16.8,13.28,above_obs,-3.8,3.8,0.001,0.999,77832,67922,0,115,11,8,2,10,0,,,,,
1775860977,2026-04-10T22:42:57.000Z,Wellington,2026-04-11,0xb8948821be620cae61a2406e173206fb734b977a06a819247016ca3d9e2c4953,exact,16,16,16.8,0.72,16.8,13.28,above_obs,-0.8,0.8,0.002,0.999,1626,546,6,144,11,2,3,11,0,,,,,
1775860977,2026-04-10T22:42:57.000Z,Wellington,2026-04-11,0xbef60744dd4321857605609ebf12cd39aff7b4af227f451ffb0bdd91f3a4757f,exact,23,23,16.8,0.72,16.8,13.28,below_obs,6.2,6.2,0.08,0.929,1626,110,5,290,11,11,8,4,0,,,,,
1775860977,2026-04-10T22:42:57.000Z,Wellington,2026-04-11,0xbf671446d859458c2bd404f504be43bbd33953f3ba3c21edfd2cf88c253b3ded,exact,20,20,16.8,0.72,16.8,13.28,below_obs,3.2,3.2,0.12,0.86,1310,1118,12,377,11,7,9,3,0,,,,,
1775860977,2026-04-10T22:42:57.000Z,Wellington,2026-04-11,0xc6c7872f9f4d7f3a90979be727d6c9949301e975db5b8bf772927dd5353d9cfc,exact,22,22,16.8,0.72,16.8,13.28,below_obs,5.2,5.2,0.4,0.56,590,248,14,295,11,10,11,1,0,,,,,
1775860977,2026-04-10T22:42:57.000Z,Wellington,2026-04-11,0xd2c662d490be9fee01c9800fb77238bcc64a50dbf6b1b8b8bb6f6f4e39a98767,exact,19,19,16.8,0.72,16.8,13.28,below_obs,2.2,2.2,0.03715,0.971,522,146,8,28,11,5,7,5,1,YES,0.030632007575757576,2.8303975,34.25560250000001,closed
1775867941,2026-04-11T00:39:01.000Z,Wellington,2026-04-11,0x1f02545525b7ab26caf5756e770bba37452a3ffa914b7b9f96a47e5db5ffee45,exact,15,15,18.4,0.65,18.4,11.35,above_obs,-3.4,3.4,0.001,0.999,13196,12500,0,146,11,7,1,9,0,,,,,
1775867941,2026-04-11T00:39:01.000Z,Wellington,2026-04-11,0x528a3633a69c38357180b856c31d92d865400fce64610c0cbe734bcec1d1c7d0,exact,21,21,18.4,0.65,18.4,11.35,below_obs,2.6,2.6,0.17,0.83,126,244,46,388,11,6,9,3,0,,,,,
1775867941,2026-04-11T00:39:01.000Z,Wellington,2026-04-11,0x741a61ef1c732ca847a40f46bc2f6d47df58f2844b55937d80717563a7d0eed5,exact,18,18,18.4,0.65,18.4,11.35,above_obs,-0.4,0.4,0.03,0.98,30,14,71,147,11,1,6,6,1,YES,0.02,0.0001233000000007678,,open
